"MINISTERIO DE EDUCACIÓN, CIENCIA Y TECNOLOGÍA
DIRECCIÓN NACIONAL DE EDUCACIÓN SUPERIOR
DEPARTAMENTO DE GESTIÓN DE LA INFORMACIÓN Y ESTADÍSTICAS","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"POBLACIÓN GRADUADA EN EDUCACIÓN SUPERIOR. EL SALVADOR  AÑO 2020","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"FUENTE: Dirección Nacional de Educación Superior. Reporte 2020 SINIEES","","","","","","","","","","","","",""
"Institución de Educación Superior","Departamento","Tipo de IES","Sector","Nivel Académico","Grado ","Carrera","Masculino","Femenino","Total","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","INGENIERÍA ","INGENIERIA CIVIL","20","11","31","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","INGENIERÍA ","INGENIERIA DE ALIMENTOS","0","0","0","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","INGENIERÍA ","INGENIERIA ELECTRICA","26","4","30","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","INGENIERÍA ","INGENIERIA ENERGETICA","0","0","0","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","INGENIERÍA ","INGENIERIA INDUSTRIAL","54","52","106","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","INGENIERÍA ","INGENIERÍA INFORMÁTICA","33","2","35","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","INGENIERÍA ","INGENIERIA MECANICA","29","0","29","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","INGENIERÍA ","INGENIERIA QUIMICA","17","24","41","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","54","85","139","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMPUTACION","8","1","9","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","33","56","89","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN COMUNICACION SOCIAL","21","25","46","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","19","19","38","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN ECONOMIA","21","36","57","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN EDUCACIÓN BÁSICA PARA PRIMERO Y SEGUNDO CICLOS","3","22","25","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN EDUCACIÓN INICIAL Y PARVULARIA","0","8","8","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN FILOSOFIA","2","0","2","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN IDIOMA INGLÉS","0","0","0","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN MERCADEO","23","74","97","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN PSICOLOGIA","15","39","54","","","",""
"UNIVERSIDAD CENTROAMERICANA JOSÉ SIMEÓN CAÑAS","La Libertad","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN TEOLOGIA","15","2","17","","","",""
"UNIVERSIDAD CRISTIANA DE LAS ASAMBLEAS DE DIOS","San Salvador","Universidad","Privado","Técnico","PROFESORADO","PROFESORADO EN EDUCACIÓN INICIAL Y PARVULARIA","0","0","0","","","",""
"UNIVERSIDAD CRISTIANA DE LAS ASAMBLEAS DE DIOS","San Salvador","Universidad","Privado","Universitario","INGENIERÍA ","INGENIERIA EN CIENCIAS DE LA COMPUTACION","6","0","6","","","",""
"UNIVERSIDAD CRISTIANA DE LAS ASAMBLEAS DE DIOS","San Salvador","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","3","11","14","","","",""
"UNIVERSIDAD CRISTIANA DE LAS ASAMBLEAS DE DIOS","San Salvador","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMUNICACION","2","4","6","","","",""
"UNIVERSIDAD CRISTIANA DE LAS ASAMBLEAS DE DIOS","San Salvador","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","0","0","0","","","",""
"UNIVERSIDAD CRISTIANA DE LAS ASAMBLEAS DE DIOS","San Salvador","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN IDIOMA INGLES","1","0","1","","","",""
"UNIVERSIDAD CRISTIANA DE LAS ASAMBLEAS DE DIOS","San Salvador","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN MATEMATICAS","0","0","0","","","",""
"UNIVERSIDAD CRISTIANA DE LAS ASAMBLEAS DE DIOS","San Salvador","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","6","11","17","","","",""
"UNIVERSIDAD CRISTIANA DE LAS ASAMBLEAS DE DIOS","San Salvador","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","3","5","8","","","",""
"UNIVERSIDAD CRISTIANA DE LAS ASAMBLEAS DE DIOS","San Salvador","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN EDUCACION INICIAL Y PARVULARIA","0","0","0","","","",""
"UNIVERSIDAD CRISTIANA DE LAS ASAMBLEAS DE DIOS","San Salvador","Universidad","Privado","Universitario","LICENCIATURA","LICENCIATURA EN TEOLOGÍA ESPECIALIDAD EN MISIONOLOGÍA","17","2","19","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","DOCTORADO Posgrado","DOCTORADO EN CIENCIAS ECONOMICAS- SEMIPRESENCIAL","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","DOCTORADO Posgrado","DOCTORADO EN CIENCIAS SOCIALES","1","0","1","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Posgrado","DOCTORADO Posgrado","DOCTORADO EN EDUCACIÓN CON ESPECIALIDAD EN ATENCIÓN INTEGRAL A LA PRIMERA INFANCIA","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Posgrado","DOCTORADO Posgrado","DOCTORADO EN EDUCACIÓN CON ESPECIALIDAD EN EDUCACIÓN SUPERIOR","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Posgrado","DOCTORADO Posgrado","DOCTORADO EN EDUCACIÓN CON ESPECIALIDAD EN ENSEÑANZA BÁSICA","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","DOCTORADO Posgrado","DOCTORADO EN MATEMÁTICA","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD EN CIRUGÍA GENERAL","18","6","24","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD EN CIRUGÍA ORAL Y MAXILOFACIAL","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD EN GINECOLOGÍA Y OBSTETRICIA","4","13","17","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD EN MEDICINA FAMILIAR","2","1","3","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD EN MEDICINA INTERNA","7","5","12","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD EN MEDICINA PEDIÁTRICA","9","9","18","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD EN PSIQUIATRIA Y SALUD MENTAL","1","4","5","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD MÉDICA EN ANESTESIOLOGÍA","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD MÉDICA EN CIRUGÍA GENERAL","4","0","4","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD MÉDICA EN CIRUGÍA GENERAL","4","0","4","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD MÉDICA EN CIRUGÍA PEDIÁTRICA","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD MÉDICA EN GINECOLOGÍA Y OBSTETRICIA","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD MÉDICA EN GINECOLOGÍA Y OBSTETRICIA","2","3","5","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD MÉDICA EN MEDICINA DEL TRABAJO","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD MÉDICA EN MEDICINA INTERNA","1","1","2","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD MÉDICA EN MEDICINA INTERNA","1","0","1","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD MÉDICA EN MEDICINA LEGAL","3","7","10","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD MÉDICA EN MEDICINA PEDIÁTRICA","0","2","2","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD MÉDICA EN MEDICINA PEDIÁTRICA","1","0","1","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","ESPECIALIDAD","ESPECIALIDAD MÉDICA EN NEUMOLOGÍA-SP","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Posgrado","MAESTRÍA","MAESTRIA EN ADMINISTRACION FINANCIERA","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRIA EN ADMINISTRACION FINANCIERA","7","4","11","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Posgrado","MAESTRÍA","MAESTRIA EN ADMINISTRACION FINANCIERA","6","2","8","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Vicente","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN ADMINISTRACIÓN FINANCIERA","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRIA EN AGRICULTURA SOSTENIBLE","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN CIENCIA POLÍTICA Y GESTIÓN PÚBLICA","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Posgrado","MAESTRÍA","MAESTRIA EN CONSULTORIA EMPRESARIAL","0","1","1","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN CONSULTORÍA EMPRESARIAL","2","2","4","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN DERECHO ADMINISTRATIVO Y POLÍTICAS PÚBLICAS","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN DERECHO ADMINISTRATIVO Y POLÍTICAS PÚBLICAS","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN DERECHO PENAL ECONÓMICO","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN DERECHO PENAL ECONÓMICO","2","0","2","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN DERECHO PRIVADO","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRIA EN DERECHOS HUMANOS Y EDUCACION PARA LA PAZ","5","3","8","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Vicente","Universidad","Público","Posgrado","MAESTRÍA","MAESTRIA EN DESARROLLO LOCAL SOSTENIBLE","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN DESARROLLO LOCAL SOSTENIBLE","1","0","1","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRIA EN ECONOMIA PARA EL DESARROLLO- SEMIPRESENCIAL","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN ENERGÍAS RENOVABLES Y MEDIO AMBIENTE","3","0","3","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRIA EN EPIDEMIOLOGIA - SEMIPRESENCIAL","11","11","22","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN ESTUDIOS DE CULTURA CENTROAMERICANA OPCIÓN LITERATURA","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN ESTUDIOS DE CULTURA CENTROAMERICANA, OPCIÓN LITERATURA","2","4","6","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN ESTUDIOS DE GÉNERO","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN FORMACIÓN DE FORMADORES DE DOCENTES DE EDUCACIÓN BÁSICA","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN FORMACIÓN PARA LA DOCENCIA UNIVERSITARIA","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRIA EN GESTION AMBIENTAL","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN GESTIÓN DE RECURSOS HIDROGEOLÓGICOS","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRIA EN GESTION HOSPITALARIA","6","8","14","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRIA EN GESTION INTEGRAL DEL AGUA","1","1","2","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN INGENIERÍA ESTRUCTURAL","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Posgrado","MAESTRÍA","MAESTRIA EN METODOS Y TECNICAS DE INVESTIGACION SOCIAL","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRIA EN METODOS Y TECNICAS DE INVESTIGACION SOCIAL","5","2","7","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRIA EN MICROBIOLOGIA E INOCUIDAD DE ALIMENTOS","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN POLÍTICAS PÚBLICAS","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Posgrado","MAESTRÍA","MAESTRIA EN PROFESIONALIZACION DE LA DOCENCIA SUPERIOR","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Posgrado","MAESTRÍA","MAESTRIA EN PROFESIONALIZACION DE LA DOCENCIA SUPERIOR","2","3","5","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN PSICOLOGÍA CLÍNICA DE LA COMUNIDAD","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN PSICOLOGÍA CON ESPECIALIDAD JURÍDICO FORENSE","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRIA EN SALUD PUBLICA","8","17","25","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN SALUD PÚBLICA","0","2","2","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN SISTEMAS INTEGRADOS DE GESTIÓN DE CALIDAD","1","1","2","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA EN TRADUCCIÓN INGLÉS ESPAÑOL - ESPAÑOL INGLÉS","0","1","1","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Posgrado","MAESTRÍA","MAESTRÍA JUDICIAL","0","1","1","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Técnico","PROFESORADO","PROFESORADO DE EDUCACION BASICA PARA PRIMERO Y SEGUNDO CICLOS","1","5","6","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN BIOLOGÍA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","3","1","4","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN BIOLOGÍA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Vicente","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN BIOLOGÍA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","0","1","1","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN CIENCIAS SOCIALES PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","4","0","4","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN EDUCACION BASICA PARA PRIMERO Y SEGUNDO CICLOS","2","8","10","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Vicente","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN EDUCACION BASICA PARA PRIMERO Y SEGUNDO CICLOS","1","3","4","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN EDUCACIÓN FÍSICA Y DEPORTES","4","3","7","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN EDUCACIÓN INICIAL Y PARVULARIA","0","9","9","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Vicente","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN EDUCACIÓN INICIAL Y PARVULARIA","0","6","6","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN FÍSICA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","1","1","2","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN FÍSICA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN IDIOMA INGLES PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","1","2","3","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN IDIOMA INGLES PARA TERCER CICLO DE EDUCACION BÁSICA Y EDUCACION MEDIA","3","4","7","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Vicente","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN IDIOMA INGLÉS PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","3","7","10","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN LENGUAJE Y LITERATURA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","1","1","2","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN MATEMATICA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","2","11","13","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Vicente","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN MATEMATICA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","2","3","5","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN MATEMATICA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","12","4","16","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN MATEMATICA PARA TERCER CICLO DE EDUCACION BÁSICA Y EDUCACION MEDIA","15","14","29","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN QUIMICA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","0","1","1","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Técnico","PROFESORADO","PROFESORADO EN QUÍMICA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","1","1","2","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Técnico","TÉCNICO","TÉCNICO EN AGRICULTURA SOSTENIBLE","2","1","3","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Técnico","TÉCNICO","TÉCNICO EN BIBLIOTECOLOGÍA","0","3","3","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Técnico","TÉCNICO","TÉCNICO EN TURISMO ECOLÓGICO Y CULTURAL","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Técnico","TÉCNICO","TÉCNICO EN VETERINARIA Y ZOOTECNIA","0","0","0","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Universitario","ARQUITECTURA","ARQUITECTURA","12","14","26","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Universitario","ARQUITECTURA","ARQUITECTURA","10","6","16","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel - Regional","Universidad","Público","Universitario","ARQUITECTURA","ARQUITECTURA","12","21","33","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Universitario","DOCTORADO Pregrado","DOCTORADO EN CIRUGIA DENTAL","25","32","57","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Miguel","Universidad","Público","Universitario","DOCTORADO Pregrado","DOCTORADO EN MEDICINA","34","41","75","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Universitario","DOCTORADO Pregrado","DOCTORADO EN MEDICINA","132","153","285","","","",""
"UNIVERSIDAD DE EL SALVADOR","Santa Ana","Universidad","Público","Universitario","DOCTORADO Pregrado","DOCTORADO EN MEDICINA","32","33","65","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Salvador","Universidad","Público","Universitario","INGENIERÍA ","INGENIERIA AGROINDUSTRIAL","8","3","11","","","",""
"UNIVERSIDAD DE EL SALVADOR","San Vicente","Universidad","Público","Universitario","INGENIERÍA ","INGENIERIA AGROINDUSTRIAL","3","0","3","","","",""
